IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
31.12.75.23,443,true,LAX,North America,Los Angeles,253,3.38
5.10.244.151,443,true,LAX,North America,Los Angeles,178,3.38
5.10.244.196,443,true,LAX,North America,Los Angeles,171,3.38
31.12.75.147,443,true,LAX,North America,Los Angeles,167,3.38
5.10.245.108,443,true,LAX,North America,Los Angeles,176,3.38
45.131.211.226,443,true,LAX,North America,Los Angeles,179,3.38
5.10.244.127,443,true,LAX,North America,Los Angeles,188,3.38
5.10.247.44,443,true,LAX,North America,Los Angeles,177,3.37
5.10.244.168,443,true,LAX,North America,Los Angeles,222,3.37
45.202.113.101,443,true,LAX,North America,Los Angeles,174,3.37
5.10.245.110,443,true,LAX,North America,Los Angeles,177,3.37
45.131.210.15,443,true,LAX,North America,Los Angeles,174,3.37
5.10.244.125,443,true,LAX,North America,Los Angeles,183,3.36
45.131.209.210,443,true,LAX,North America,Los Angeles,169,3.36
5.10.247.171,443,true,LAX,North America,Los Angeles,184,3.36
108.162.194.36,443,true,LAX,North America,Los Angeles,180,3.36
31.12.75.134,443,true,LAX,North America,Los Angeles,171,3.36
45.202.113.197,443,true,LAX,North America,Los Angeles,185,3.36
5.10.247.99,443,true,LAX,North America,Los Angeles,186,3.36
130.250.137.204,443,true,LAX,North America,Los Angeles,185,3.36
5.10.246.21,443,true,LAX,North America,Los Angeles,178,3.36
45.131.208.25,443,true,LAX,North America,Los Angeles,173,3.36
108.162.194.219,443,true,LAX,North America,Los Angeles,172,3.36
5.10.246.137,443,true,LAX,North America,Los Angeles,182,3.36
45.131.211.220,443,true,LAX,North America,Los Angeles,184,3.36
5.10.247.145,443,true,LAX,North America,Los Angeles,184,3.36
108.162.194.34,443,true,LAX,North America,Los Angeles,177,3.36
5.10.246.37,443,true,LAX,North America,Los Angeles,197,3.36
130.250.137.206,443,true,LAX,North America,Los Angeles,259,3.36
5.10.245.22,443,true,LAX,North America,Los Angeles,184,3.36
5.10.247.107,443,true,LAX,North America,Los Angeles,180,3.35
108.162.194.136,443,true,LAX,North America,Los Angeles,176,3.35
5.10.244.94,443,true,LAX,North America,Los Angeles,176,3.35
5.10.244.186,443,true,LAX,North America,Los Angeles,175,3.35
5.10.244.177,443,true,LAX,North America,Los Angeles,186,3.35
31.12.75.165,443,true,LAX,North America,Los Angeles,178,3.35
108.162.194.210,443,true,LAX,North America,Los Angeles,184,3.35
108.162.194.63,443,true,LAX,North America,Los Angeles,186,3.35
5.10.246.191,443,true,LAX,North America,Los Angeles,168,3.35
45.131.210.6,443,true,LAX,North America,Los Angeles,174,3.35
5.10.247.33,443,true,LAX,North America,Los Angeles,176,3.35
5.10.246.112,443,true,LAX,North America,Los Angeles,178,3.35
5.10.244.179,443,true,LAX,North America,Los Angeles,169,3.35
5.10.244.229,443,true,LAX,North America,Los Angeles,185,3.35
5.10.245.97,443,true,LAX,North America,Los Angeles,169,3.35
5.10.246.190,443,true,LAX,North America,Los Angeles,186,3.35
5.10.245.84,443,true,LAX,North America,Los Angeles,188,3.35
5.10.246.49,443,true,LAX,North America,Los Angeles,189,3.35
45.131.209.21,443,true,LAX,North America,Los Angeles,172,3.34
108.162.194.134,443,true,LAX,North America,Los Angeles,184,3.34
45.202.113.69,443,true,LAX,North America,Los Angeles,186,3.34
5.10.246.231,443,true,LAX,North America,Los Angeles,184,3.34
45.131.208.45,443,true,LAX,North America,Los Angeles,184,3.34
5.10.244.240,443,true,LAX,North America,Los Angeles,187,3.34
107.173.87.103,443,true,SJC,North America,San Jose,168,3.34
5.10.244.85,443,true,LAX,North America,Los Angeles,192,3.34
45.131.210.168,443,true,LAX,North America,Los Angeles,174,3.34
64.181.240.173,443,true,SJC,North America,San Jose,170,3.34
130.250.137.225,443,true,LAX,North America,Los Angeles,188,3.34
5.10.245.107,443,true,LAX,North America,Los Angeles,181,3.34
108.162.194.65,443,true,LAX,North America,Los Angeles,184,3.33
5.10.244.23,443,true,LAX,North America,Los Angeles,174,3.33
5.10.245.188,443,true,LAX,North America,Los Angeles,185,3.33
5.10.244.82,443,true,LAX,North America,Los Angeles,176,3.33
5.10.247.51,443,true,LAX,North America,Los Angeles,181,3.33
5.10.244.139,443,true,LAX,North America,Los Angeles,167,3.33
108.162.194.47,443,true,LAX,North America,Los Angeles,190,3.33
45.131.209.236,443,true,LAX,North America,Los Angeles,258,3.33
5.10.246.153,443,true,LAX,North America,Los Angeles,179,3.33
45.131.210.95,443,true,LAX,North America,Los Angeles,185,3.33
5.10.244.184,443,true,LAX,North America,Los Angeles,185,3.33
5.10.246.140,443,true,LAX,North America,Los Angeles,178,3.33
5.10.247.135,443,true,LAX,North America,Los Angeles,175,3.32
31.12.75.27,443,true,LAX,North America,Los Angeles,181,3.32
45.131.208.103,443,true,LAX,North America,Los Angeles,175,3.32
45.131.211.175,443,true,LAX,North America,Los Angeles,188,3.32
5.10.246.132,443,true,LAX,North America,Los Angeles,190,3.32
45.131.210.208,443,true,LAX,North America,Los Angeles,176,3.32
45.131.209.80,443,true,LAX,North America,Los Angeles,256,3.32
5.10.247.89,443,true,LAX,North America,Los Angeles,183,3.32
5.10.245.34,443,true,LAX,North America,Los Angeles,194,3.32
130.250.137.7,443,true,LAX,North America,Los Angeles,188,3.32
130.250.137.239,443,true,LAX,North America,Los Angeles,175,3.32
45.131.208.204,443,true,LAX,North America,Los Angeles,186,3.32
5.10.244.49,443,true,LAX,North America,Los Angeles,179,3.32
5.10.245.13,443,true,LAX,North America,Los Angeles,189,3.32
45.202.113.217,443,true,LAX,North America,Los Angeles,171,3.32
5.10.245.26,443,true,LAX,North America,Los Angeles,198,3.31
45.131.209.63,443,true,LAX,North America,Los Angeles,185,3.31
45.131.211.89,443,true,LAX,North America,Los Angeles,184,3.31
45.202.113.237,443,true,LAX,North America,Los Angeles,179,3.31
5.10.247.110,443,true,LAX,North America,Los Angeles,183,3.31
5.10.245.88,443,true,LAX,North America,Los Angeles,262,3.31
45.131.208.200,443,true,LAX,North America,Los Angeles,174,3.31
5.10.245.168,443,true,LAX,North America,Los Angeles,183,3.31
31.12.75.211,443,true,LAX,North America,Los Angeles,175,3.31
45.131.211.176,443,true,LAX,North America,Los Angeles,183,3.30
5.10.244.30,443,true,LAX,North America,Los Angeles,180,3.30
45.131.210.108,443,true,LAX,North America,Los Angeles,179,3.30
45.131.208.2,443,true,LAX,North America,Los Angeles,166,3.30
45.131.208.235,443,true,LAX,North America,Los Angeles,174,3.30
45.131.210.33,443,true,LAX,North America,Los Angeles,175,3.30
5.10.244.50,443,true,LAX,North America,Los Angeles,175,3.30
108.162.194.98,443,true,LAX,North America,Los Angeles,183,3.30
5.10.246.74,443,true,LAX,North America,Los Angeles,179,3.30
5.10.245.208,443,true,LAX,North America,Los Angeles,185,3.30
31.12.75.191,443,true,LAX,North America,Los Angeles,185,3.29
5.10.246.178,443,true,LAX,North America,Los Angeles,174,3.29
45.202.113.189,443,true,LAX,North America,Los Angeles,169,3.29
45.131.208.44,443,true,LAX,North America,Los Angeles,170,3.29
5.10.246.80,443,true,LAX,North America,Los Angeles,179,3.29
5.10.245.248,443,true,LAX,North America,Los Angeles,1200,3.29
5.10.247.77,443,true,LAX,North America,Los Angeles,186,3.29
5.10.246.165,443,true,LAX,North America,Los Angeles,183,3.29
130.250.137.90,443,true,LAX,North America,Los Angeles,185,3.29
5.10.245.86,443,true,LAX,North America,Los Angeles,178,3.29
31.12.75.122,443,true,LAX,North America,Los Angeles,185,3.28
130.250.137.32,443,true,LAX,North America,Los Angeles,189,3.28
108.162.194.165,443,true,LAX,North America,Los Angeles,184,3.28
45.131.210.171,443,true,LAX,North America,Los Angeles,188,3.28
31.12.75.17,443,true,LAX,North America,Los Angeles,185,3.28
5.10.247.9,443,true,LAX,North America,Los Angeles,173,3.28
130.250.137.24,443,true,LAX,North America,Los Angeles,191,3.28
130.250.137.196,443,true,LAX,North America,Los Angeles,172,3.28
45.131.210.13,443,true,LAX,North America,Los Angeles,177,3.28
130.250.137.163,443,true,LAX,North America,Los Angeles,173,3.28
130.250.137.145,443,true,LAX,North America,Los Angeles,181,3.28
5.10.246.61,443,true,LAX,North America,Los Angeles,178,3.28
5.10.246.83,443,true,LAX,North America,Los Angeles,182,3.28
5.10.246.11,443,true,LAX,North America,Los Angeles,182,3.28
5.10.247.13,443,true,LAX,North America,Los Angeles,177,3.28
5.10.244.92,443,true,LAX,North America,Los Angeles,216,3.28
5.10.247.229,443,true,LAX,North America,Los Angeles,180,3.28
5.10.244.162,443,true,LAX,North America,Los Angeles,179,3.28
45.131.209.66,443,true,LAX,North America,Los Angeles,185,3.28
130.250.137.43,443,true,LAX,North America,Los Angeles,183,3.27
5.10.246.69,443,true,LAX,North America,Los Angeles,180,3.27
5.10.246.48,443,true,LAX,North America,Los Angeles,194,3.27
45.131.210.158,443,true,LAX,North America,Los Angeles,174,3.27
5.10.244.46,443,true,LAX,North America,Los Angeles,183,3.27
5.10.246.91,443,true,LAX,North America,Los Angeles,188,3.27
5.10.246.38,443,true,LAX,North America,Los Angeles,195,3.27
5.10.245.151,443,true,LAX,North America,Los Angeles,174,3.27
45.131.208.209,443,true,LAX,North America,Los Angeles,184,3.27
45.131.211.222,443,true,LAX,North America,Los Angeles,254,3.27
45.131.211.216,443,true,LAX,North America,Los Angeles,180,3.27
130.250.137.242,443,true,LAX,North America,Los Angeles,180,3.27
45.131.210.9,443,true,LAX,North America,Los Angeles,184,3.27
5.10.244.19,443,true,LAX,North America,Los Angeles,189,3.26
5.10.245.21,443,true,LAX,North America,Los Angeles,201,3.26
130.250.137.232,443,true,LAX,North America,Los Angeles,222,3.26
45.131.210.22,443,true,LAX,North America,Los Angeles,250,3.26
5.10.245.167,443,true,LAX,North America,Los Angeles,176,3.26
108.162.194.244,443,true,LAX,North America,Los Angeles,186,3.26
130.250.137.136,443,true,LAX,North America,Los Angeles,216,3.26
45.131.211.106,443,true,LAX,North America,Los Angeles,172,3.26
5.10.244.234,443,true,LAX,North America,Los Angeles,174,3.26
31.12.75.2,443,true,LAX,North America,Los Angeles,190,3.26
31.12.75.68,443,true,LAX,North America,Los Angeles,176,3.25
5.10.246.59,443,true,LAX,North America,Los Angeles,180,3.25
5.10.246.164,443,true,LAX,North America,Los Angeles,177,3.25
45.131.211.88,443,true,LAX,North America,Los Angeles,267,3.25
5.10.246.62,443,true,LAX,North America,Los Angeles,179,3.25
45.131.211.194,443,true,LAX,North America,Los Angeles,261,3.25
5.10.246.78,443,true,LAX,North America,Los Angeles,173,3.25
5.10.244.57,443,true,LAX,North America,Los Angeles,196,3.25
5.10.244.7,443,true,LAX,North America,Los Angeles,176,3.25
108.162.194.135,443,true,LAX,North America,Los Angeles,176,3.25
31.12.75.112,443,true,LAX,North America,Los Angeles,204,3.25
5.10.247.63,443,true,LAX,North America,Los Angeles,177,3.25
5.10.245.40,443,true,LAX,North America,Los Angeles,210,3.25
130.250.137.227,443,true,LAX,North America,Los Angeles,180,3.25
108.162.194.245,443,true,LAX,North America,Los Angeles,259,3.25
5.10.246.27,443,true,LAX,North America,Los Angeles,186,3.24
31.12.75.95,443,true,LAX,North America,Los Angeles,173,3.24
45.131.210.46,443,true,LAX,North America,Los Angeles,187,3.24
5.10.246.16,443,true,LAX,North America,Los Angeles,184,3.24
5.10.246.64,443,true,LAX,North America,Los Angeles,175,3.24
45.131.210.159,443,true,LAX,North America,Los Angeles,187,3.24
5.10.247.6,443,true,LAX,North America,Los Angeles,252,3.24
5.10.245.76,443,true,LAX,North America,Los Angeles,176,3.24
5.10.246.107,443,true,LAX,North America,Los Angeles,187,3.24
45.131.208.23,443,true,LAX,North America,Los Angeles,172,3.24
45.131.208.116,443,true,LAX,North America,Los Angeles,171,3.24
5.10.247.35,443,true,LAX,North America,Los Angeles,185,3.24
5.10.247.253,443,true,LAX,North America,Los Angeles,184,3.24
45.131.209.42,443,true,LAX,North America,Los Angeles,266,3.24
108.162.194.170,443,true,LAX,North America,Los Angeles,180,3.24
108.162.194.1,443,true,LAX,North America,Los Angeles,184,3.24
5.10.244.68,443,true,LAX,North America,Los Angeles,184,3.24
45.202.113.124,443,true,LAX,North America,Los Angeles,184,3.24
5.10.244.190,443,true,LAX,North America,Los Angeles,188,3.24
130.250.137.69,443,true,LAX,North America,Los Angeles,179,3.24
45.131.209.197,443,true,LAX,North America,Los Angeles,174,3.23
108.162.194.79,443,true,LAX,North America,Los Angeles,188,3.23
5.10.245.79,443,true,LAX,North America,Los Angeles,187,3.23
45.202.113.145,443,true,LAX,North America,Los Angeles,178,3.23
5.10.247.119,443,true,LAX,North America,Los Angeles,183,3.23
5.10.245.155,443,true,LAX,North America,Los Angeles,167,3.23
5.10.245.232,443,true,LAX,North America,Los Angeles,183,3.23
5.10.246.76,443,true,LAX,North America,Los Angeles,247,3.23
108.162.194.43,443,true,LAX,North America,Los Angeles,195,3.23
45.131.210.146,443,true,LAX,North America,Los Angeles,184,3.23
45.202.113.22,443,true,LAX,North America,Los Angeles,185,3.23
5.10.247.221,443,true,LAX,North America,Los Angeles,178,3.23
5.10.244.47,443,true,LAX,North America,Los Angeles,184,3.23
108.162.194.89,443,true,LAX,North America,Los Angeles,180,3.23
45.131.210.93,443,true,LAX,North America,Los Angeles,180,3.23
45.131.209.93,443,true,LAX,North America,Los Angeles,175,3.23
5.10.245.156,443,true,LAX,North America,Los Angeles,177,3.22
135.84.64.60,443,true,LAX,North America,Los Angeles,187,3.22
5.10.246.34,443,true,LAX,North America,Los Angeles,186,3.22
5.10.247.148,443,true,LAX,North America,Los Angeles,182,3.22
130.250.137.31,443,true,LAX,North America,Los Angeles,253,3.22
5.10.244.138,443,true,LAX,North America,Los Angeles,185,3.22
130.250.137.247,443,true,LAX,North America,Los Angeles,182,3.22
45.131.211.236,443,true,LAX,North America,Los Angeles,175,3.22
45.131.208.10,443,true,LAX,North America,Los Angeles,177,3.22
5.10.244.235,443,true,LAX,North America,Los Angeles,180,3.22
108.162.194.250,443,true,LAX,North America,Los Angeles,184,3.22
45.131.210.68,443,true,LAX,North America,Los Angeles,172,3.22
45.131.208.88,443,true,LAX,North America,Los Angeles,185,3.22
108.162.194.52,443,true,LAX,North America,Los Angeles,166,3.22
130.250.137.246,443,true,LAX,North America,Los Angeles,189,3.22
45.131.208.121,443,true,LAX,North America,Los Angeles,179,3.22
5.10.244.62,443,true,LAX,North America,Los Angeles,181,3.22
130.250.137.122,443,true,LAX,North America,Los Angeles,186,3.22
130.250.137.224,443,true,LAX,North America,Los Angeles,176,3.21
45.131.209.57,443,true,LAX,North America,Los Angeles,183,3.21
45.131.208.36,443,true,LAX,North America,Los Angeles,168,3.21
5.10.247.204,443,true,LAX,North America,Los Angeles,187,3.21
5.10.245.33,443,true,LAX,North America,Los Angeles,208,3.21
108.162.194.156,443,true,LAX,North America,Los Angeles,186,3.21
5.10.245.174,443,true,LAX,North America,Los Angeles,184,3.21
45.131.211.185,443,true,LAX,North America,Los Angeles,173,3.21
45.202.113.35,443,true,LAX,North America,Los Angeles,258,3.21
5.10.247.103,443,true,LAX,North America,Los Angeles,181,3.21
108.162.194.164,443,true,LAX,North America,Los Angeles,182,3.21
108.162.194.190,443,true,LAX,North America,Los Angeles,182,3.21
45.131.210.101,443,true,LAX,North America,Los Angeles,174,3.21
45.131.211.81,443,true,LAX,North America,Los Angeles,174,3.21
45.131.210.161,443,true,LAX,North America,Los Angeles,248,3.21
5.10.245.133,443,true,LAX,North America,Los Angeles,178,3.21
45.131.210.84,443,true,LAX,North America,Los Angeles,185,3.20
45.131.211.157,443,true,LAX,North America,Los Angeles,189,3.20
130.250.137.92,443,true,LAX,North America,Los Angeles,183,3.20
108.162.194.140,443,true,LAX,North America,Los Angeles,177,3.20
45.131.208.229,443,true,LAX,North America,Los Angeles,176,3.20
31.12.75.86,443,true,LAX,North America,Los Angeles,183,3.20
108.162.194.138,443,true,LAX,North America,Los Angeles,180,3.20
45.131.208.227,443,true,LAX,North America,Los Angeles,184,3.20
108.162.194.246,443,true,LAX,North America,Los Angeles,172,3.20
45.131.210.149,443,true,LAX,North America,Los Angeles,186,3.20
108.162.194.4,443,true,LAX,North America,Los Angeles,178,3.20
45.131.208.223,443,true,LAX,North America,Los Angeles,171,3.20
45.131.210.87,443,true,LAX,North America,Los Angeles,183,3.20
5.10.244.187,443,true,LAX,North America,Los Angeles,187,3.20
45.131.208.212,443,true,LAX,North America,Los Angeles,174,3.20
5.10.245.226,443,true,LAX,North America,Los Angeles,180,3.20
45.202.113.207,443,true,LAX,North America,Los Angeles,188,3.20
45.131.209.110,443,true,LAX,North America,Los Angeles,267,3.19
108.162.194.212,443,true,LAX,North America,Los Angeles,177,3.19
45.131.211.237,443,true,LAX,North America,Los Angeles,174,3.19
130.250.137.255,443,true,LAX,North America,Los Angeles,251,3.19
5.10.246.77,443,true,LAX,North America,Los Angeles,185,3.19
45.202.113.82,443,true,LAX,North America,Los Angeles,177,3.19
5.10.245.85,443,true,LAX,North America,Los Angeles,175,3.19
45.131.209.46,443,true,LAX,North America,Los Angeles,180,3.19
45.131.210.81,443,true,LAX,North America,Los Angeles,183,3.19
45.131.211.190,443,true,LAX,North America,Los Angeles,185,3.19
5.10.244.200,443,true,LAX,North America,Los Angeles,175,3.19
45.131.208.39,443,true,LAX,North America,Los Angeles,186,3.19
108.162.194.130,443,true,LAX,North America,Los Angeles,182,3.19
5.10.244.4,443,true,LAX,North America,Los Angeles,219,3.19
5.10.244.166,443,true,LAX,North America,Los Angeles,179,3.19
5.10.246.168,443,true,LAX,North America,Los Angeles,183,3.18
5.10.245.160,443,true,LAX,North America,Los Angeles,185,3.18
5.10.246.206,443,true,LAX,North America,Los Angeles,182,3.18
108.162.194.229,443,true,LAX,North America,Los Angeles,181,3.18
31.12.75.183,443,true,LAX,North America,Los Angeles,181,3.18
45.131.211.50,443,true,LAX,North America,Los Angeles,182,3.18
5.10.244.252,443,true,LAX,North America,Los Angeles,187,3.18
45.202.113.88,443,true,LAX,North America,Los Angeles,262,3.18
31.12.75.215,443,true,LAX,North America,Los Angeles,218,3.18
45.202.113.243,443,true,LAX,North America,Los Angeles,174,3.18
5.10.247.30,443,true,LAX,North America,Los Angeles,184,3.18
5.10.247.48,443,true,LAX,North America,Los Angeles,186,3.18
45.131.211.178,443,true,LAX,North America,Los Angeles,186,3.18
5.10.244.128,443,true,LAX,North America,Los Angeles,254,3.18
45.202.113.175,443,true,LAX,North America,Los Angeles,249,3.18
31.12.75.138,443,true,LAX,North America,Los Angeles,175,3.18
45.131.210.229,443,true,LAX,North America,Los Angeles,182,3.17
5.10.244.81,443,true,LAX,North America,Los Angeles,220,3.17
5.10.244.144,443,true,LAX,North America,Los Angeles,175,3.17
5.10.244.96,443,true,LAX,North America,Los Angeles,186,3.17
130.250.137.231,443,true,LAX,North America,Los Angeles,1280,3.17
45.131.211.53,443,true,LAX,North America,Los Angeles,180,3.17
45.131.209.209,443,true,LAX,North America,Los Angeles,178,3.17
45.131.209.53,443,true,LAX,North America,Los Angeles,183,3.17
5.10.245.227,443,true,LAX,North America,Los Angeles,182,3.17
5.10.245.153,443,true,LAX,North America,Los Angeles,179,3.17
45.131.210.97,443,true,LAX,North America,Los Angeles,174,3.17
5.10.244.60,443,true,LAX,North America,Los Angeles,184,3.17
45.202.113.147,443,true,LAX,North America,Los Angeles,170,3.17
5.10.245.126,443,true,LAX,North America,Los Angeles,182,3.17
108.162.194.234,443,true,LAX,North America,Los Angeles,190,3.17
45.131.210.141,443,true,LAX,North America,Los Angeles,263,3.17
135.84.64.52,443,true,LAX,North America,Los Angeles,179,3.17
5.10.246.160,443,true,LAX,North America,Los Angeles,180,3.17
130.250.137.148,443,true,LAX,North America,Los Angeles,178,3.17
31.12.75.159,443,true,LAX,North America,Los Angeles,171,3.16
5.10.245.69,443,true,LAX,North America,Los Angeles,187,3.16
5.10.246.176,443,true,LAX,North America,Los Angeles,180,3.16
108.162.194.163,443,true,LAX,North America,Los Angeles,181,3.16
130.250.137.40,443,true,LAX,North America,Los Angeles,166,3.16
5.10.244.216,443,true,LAX,North America,Los Angeles,181,3.16
5.10.244.249,443,true,LAX,North America,Los Angeles,185,3.16
108.162.194.184,443,true,LAX,North America,Los Angeles,176,3.16
45.202.113.244,443,true,LAX,North America,Los Angeles,183,3.16
45.131.210.226,443,true,LAX,North America,Los Angeles,181,3.15
5.10.245.120,443,true,LAX,North America,Los Angeles,175,3.15
5.10.244.146,443,true,LAX,North America,Los Angeles,181,3.15
5.10.244.11,443,true,LAX,North America,Los Angeles,185,3.15
45.131.208.186,443,true,LAX,North America,Los Angeles,187,3.15
108.162.194.11,443,true,LAX,North America,Los Angeles,187,3.15
130.250.137.216,443,true,LAX,North America,Los Angeles,182,3.15
45.202.113.227,443,true,LAX,North America,Los Angeles,1189,3.15
108.162.194.182,443,true,LAX,North America,Los Angeles,175,3.15
45.131.208.230,443,true,LAX,North America,Los Angeles,187,3.15
5.10.246.6,443,true,LAX,North America,Los Angeles,173,3.15
5.10.246.45,443,true,LAX,North America,Los Angeles,180,3.15
108.162.194.5,443,true,LAX,North America,Los Angeles,185,3.15
45.131.208.8,443,true,LAX,North America,Los Angeles,172,3.15
5.10.244.14,443,true,LAX,North America,Los Angeles,177,3.14
5.10.246.9,443,true,LAX,North America,Los Angeles,184,3.14
5.10.247.177,443,true,LAX,North America,Los Angeles,184,3.14
108.162.194.227,443,true,LAX,North America,Los Angeles,173,3.14
108.162.194.249,443,true,LAX,North America,Los Angeles,181,3.14
108.162.194.12,443,true,LAX,North America,Los Angeles,183,3.14
45.131.209.101,443,true,LAX,North America,Los Angeles,184,3.14
5.10.247.182,443,true,LAX,North America,Los Angeles,169,3.14
5.10.245.93,443,true,LAX,North America,Los Angeles,185,3.14
5.10.244.32,443,true,LAX,North America,Los Angeles,172,3.14
5.10.247.34,443,true,LAX,North America,Los Angeles,183,3.14
45.131.208.178,443,true,LAX,North America,Los Angeles,179,3.14
130.250.137.245,443,true,LAX,North America,Los Angeles,172,3.14
5.10.245.252,443,true,LAX,North America,Los Angeles,189,3.13
5.10.245.92,443,true,LAX,North America,Los Angeles,184,3.13
45.131.208.192,443,true,LAX,North America,Los Angeles,178,3.13
108.162.194.159,443,true,LAX,North America,Los Angeles,189,3.13
45.131.208.233,443,true,LAX,North America,Los Angeles,188,3.13
31.12.75.176,443,true,LAX,North America,Los Angeles,177,3.13
5.10.244.123,443,true,LAX,North America,Los Angeles,191,3.13
31.12.75.30,443,true,LAX,North America,Los Angeles,178,3.13
45.202.113.67,443,true,LAX,North America,Los Angeles,267,3.13
5.10.246.128,443,true,LAX,North America,Los Angeles,229,3.13
31.12.75.4,443,true,LAX,North America,Los Angeles,178,3.13
130.250.137.0,443,true,LAX,North America,Los Angeles,179,3.13
5.10.247.106,443,true,LAX,North America,Los Angeles,178,3.12
45.131.209.134,443,true,LAX,North America,Los Angeles,211,3.12
45.131.209.234,443,true,LAX,North America,Los Angeles,180,3.12
31.12.75.93,443,true,LAX,North America,Los Angeles,167,3.12
130.250.137.218,443,true,LAX,North America,Los Angeles,257,3.12
45.131.208.75,443,true,LAX,North America,Los Angeles,188,3.12
5.10.244.33,443,true,LAX,North America,Los Angeles,177,3.12
45.131.209.34,443,true,LAX,North America,Los Angeles,178,3.12
45.202.113.85,443,true,LAX,North America,Los Angeles,183,3.12
45.131.209.33,443,true,LAX,North America,Los Angeles,176,3.12
45.131.210.72,443,true,LAX,North America,Los Angeles,173,3.11
5.10.246.111,443,true,LAX,North America,Los Angeles,174,3.11
5.10.247.87,443,true,LAX,North America,Los Angeles,187,3.11
5.10.246.218,443,true,LAX,North America,Los Angeles,176,3.11
45.131.211.182,443,true,LAX,North America,Los Angeles,180,3.11
45.131.210.123,443,true,LAX,North America,Los Angeles,173,3.11
31.12.75.41,443,true,LAX,North America,Los Angeles,183,3.11
45.131.211.165,443,true,LAX,North America,Los Angeles,187,3.11
45.131.208.247,443,true,LAX,North America,Los Angeles,168,3.11
130.250.137.125,443,true,LAX,North America,Los Angeles,188,3.11
45.131.208.252,443,true,LAX,North America,Los Angeles,204,3.11
108.162.194.139,443,true,LAX,North America,Los Angeles,184,3.11
130.250.137.49,443,true,LAX,North America,Los Angeles,166,3.11
5.10.246.63,443,true,LAX,North America,Los Angeles,176,3.11
130.250.137.105,443,true,LAX,North America,Los Angeles,186,3.11
31.12.75.135,443,true,LAX,North America,Los Angeles,180,3.11
5.10.245.255,443,true,LAX,North America,Los Angeles,255,3.11
45.131.211.123,443,true,LAX,North America,Los Angeles,174,3.11
45.131.209.41,443,true,LAX,North America,Los Angeles,181,3.10
45.131.208.123,443,true,LAX,North America,Los Angeles,181,3.10
130.250.137.214,443,true,LAX,North America,Los Angeles,211,3.10
45.131.208.14,443,true,LAX,North America,Los Angeles,190,3.10
5.10.245.214,443,true,LAX,North America,Los Angeles,254,3.10
5.10.244.206,443,true,LAX,North America,Los Angeles,192,3.10
45.131.209.170,443,true,LAX,North America,Los Angeles,183,3.10
45.131.209.203,443,true,LAX,North America,Los Angeles,176,3.10
130.250.137.11,443,true,LAX,North America,Los Angeles,179,3.10
45.131.209.51,443,true,LAX,North America,Los Angeles,181,3.10
45.202.113.160,443,true,LAX,North America,Los Angeles,186,3.10
5.10.245.225,443,true,LAX,North America,Los Angeles,182,3.10
45.131.211.225,443,true,LAX,North America,Los Angeles,180,3.10
108.162.194.251,443,true,LAX,North America,Los Angeles,186,3.10
108.162.194.67,443,true,LAX,North America,Los Angeles,191,3.10
108.162.194.238,443,true,LAX,North America,Los Angeles,190,3.10
45.202.113.142,443,true,LAX,North America,Los Angeles,181,3.09
5.10.245.179,443,true,LAX,North America,Los Angeles,181,3.09
108.162.194.48,443,true,LAX,North America,Los Angeles,180,3.09
45.131.211.251,443,true,LAX,North America,Los Angeles,178,3.09
45.131.211.173,443,true,LAX,North America,Los Angeles,188,3.09
45.131.209.44,443,true,LAX,North America,Los Angeles,260,3.09
45.202.113.230,443,true,LAX,North America,Los Angeles,187,3.09
45.131.211.98,443,true,LAX,North America,Los Angeles,184,3.09
5.10.247.102,443,true,LAX,North America,Los Angeles,186,3.09
45.131.209.76,443,true,LAX,North America,Los Angeles,187,3.09
5.10.247.243,443,true,LAX,North America,Los Angeles,182,3.09
45.131.210.37,443,true,LAX,North America,Los Angeles,262,3.09
45.131.208.254,443,true,LAX,North America,Los Angeles,186,3.08
5.10.245.200,443,true,LAX,North America,Los Angeles,181,3.08
5.10.244.118,443,true,LAX,North America,Los Angeles,184,3.08
45.131.211.202,443,true,LAX,North America,Los Angeles,170,3.08
45.202.113.117,443,true,LAX,North America,Los Angeles,185,3.08
5.10.245.74,443,true,LAX,North America,Los Angeles,185,3.08
5.10.246.39,443,true,LAX,North America,Los Angeles,193,3.08
5.10.247.146,443,true,LAX,North America,Los Angeles,175,3.08
45.131.211.160,443,true,LAX,North America,Los Angeles,178,3.08
130.250.137.197,443,true,LAX,North America,Los Angeles,178,3.08
5.10.245.246,443,true,LAX,North America,Los Angeles,174,3.08
130.250.137.140,443,true,LAX,North America,Los Angeles,222,3.08
108.162.194.111,443,true,LAX,North America,Los Angeles,1199,3.08
45.131.209.206,443,true,LAX,North America,Los Angeles,185,3.08
108.162.194.254,443,true,LAX,North America,Los Angeles,184,3.08
45.131.210.63,443,true,LAX,North America,Los Angeles,185,3.08
5.10.244.242,443,true,LAX,North America,Los Angeles,186,3.08
130.250.137.176,443,true,LAX,North America,Los Angeles,206,3.08
108.162.194.97,443,true,LAX,North America,Los Angeles,171,3.08
45.131.211.152,443,true,LAX,North America,Los Angeles,183,3.07
5.10.244.95,443,true,LAX,North America,Los Angeles,187,3.07
45.131.208.176,443,true,LAX,North America,Los Angeles,170,3.07
